objectID,dimensionType,dimension,unitName
18246,width,23.0,centimeters
18246,height,29.2,centimeters
18247,width,29.1,centimeters
18247,height,22.8,centimeters
18248,width,22.9,centimeters
18248,height,30.7,centimeters
18249,width,23.0,centimeters
18249,height,29.2,centimeters
18250,width,23.0,centimeters
18250,height,28.8,centimeters
18251,width,22.7,centimeters
18251,height,30.2,centimeters
18252,width,22.9,centimeters
18252,height,29.2,centimeters
18253,width,17.1,centimeters
18253,height,23.6,centimeters
18254,width,28.1,centimeters
18254,height,35.6,centimeters
18255,width,29.3,centimeters
18255,height,38.2,centimeters
18256,width,43.1,centimeters
18256,height,31.0,centimeters
18257,width,27.7,centimeters
18257,height,35.1,centimeters
18258,width,24.4,centimeters
18258,height,32.8,centimeters
18259,width,24.3,centimeters
18259,height,30.3,centimeters
18260,width,21.1,centimeters
18260,height,28.0,centimeters
18261,width,35.6,centimeters
18261,height,45.7,centimeters
18262,width,24.9,centimeters
18262,height,33.1,centimeters
19451,width,30.9,centimeters
19451,height,23.9,centimeters
18263,width,35.9,centimeters
18263,height,45.9,centimeters
18264,width,26.7,centimeters
18264,height,35.5,centimeters
18265,width,24.2,centimeters
18265,height,31.0,centimeters
18266,width,22.8,centimeters
18266,height,30.5,centimeters
18267,width,22.8,centimeters
18267,height,27.6,centimeters
18268,width,22.9,centimeters
18268,height,28.1,centimeters
18269,width,22.7,centimeters
18269,height,27.8,centimeters
18270,width,22.8,centimeters
18270,height,28.1,centimeters
18271,width,22.7,centimeters
18271,height,27.8,centimeters
18272,width,23.1,centimeters
18272,height,28.0,centimeters
18273,width,23.0,centimeters
18273,height,28.1,centimeters
18274,width,23.0,centimeters
18274,height,28.2,centimeters
18275,width,22.8,centimeters
18275,height,27.8,centimeters
18276,width,22.5,centimeters
18276,height,28.4,centimeters
18277,width,22.9,centimeters
18277,height,27.9,centimeters
18278,width,27.9,centimeters
18278,height,28.8,centimeters
18279,width,24.0,centimeters
18279,height,35.3,centimeters
19452,width,29.3,centimeters
19452,height,22.7,centimeters
18280,width,22.8,centimeters
18280,height,30.5,centimeters
18281,width,22.8,centimeters
18281,height,30.4,centimeters
18282,width,30.4,centimeters
18282,height,22.8,centimeters
18283,width,22.9,centimeters
18283,height,27.9,centimeters
18284,width,27.0,centimeters
18284,height,21.0,centimeters
18285,width,36.8,centimeters
18285,height,22.0,centimeters
18286,width,26.2,centimeters
18286,height,21.0,centimeters
18287,width,27.9,centimeters
18287,height,35.5,centimeters
18288,width,37.9,centimeters
18288,height,45.4,centimeters
18289,width,35.5,centimeters
18289,height,27.9,centimeters
18290,width,27.9,centimeters
18290,height,35.4,centimeters
18291,width,29.0,centimeters
18291,height,35.9,centimeters
18292,width,27.9,centimeters
18292,height,35.5,centimeters
18293,width,24.9,centimeters
18293,height,35.5,centimeters
18294,width,36.2,centimeters
18294,height,46.6,centimeters
18295,width,35.4,centimeters
18295,height,45.0,centimeters
18296,width,23.2,centimeters
18296,height,29.3,centimeters
18297,width,23.0,centimeters
18297,height,29.9,centimeters
18298,width,22.7,centimeters
18298,height,28.6,centimeters
18299,width,22.8,centimeters
18299,height,27.9,centimeters
18300,width,20.5,centimeters
18300,height,26.8,centimeters
18301,width,29.1,centimeters
18301,height,22.9,centimeters
18302,width,30.3,centimeters
18302,height,34.5,centimeters
18303,width,30.4,centimeters
18303,height,40.3,centimeters
18304,width,27.9,centimeters
18304,height,35.0,centimeters
18305,width,30.7,centimeters
18305,height,38.2,centimeters
18306,width,17.0,centimeters
18306,height,19.7,centimeters
18307,width,18.9,centimeters
18307,height,18.5,centimeters
18308,width,17.6,centimeters
18308,height,27.4,centimeters
18309,width,22.8,centimeters
18309,height,30.7,centimeters
18310,width,18.1,centimeters
18310,height,25.6,centimeters
18311,width,13.5,centimeters
18311,height,21.1,centimeters
18312,width,17.7,centimeters
18312,height,24.9,centimeters
18313,width,38.2,centimeters
18313,height,50.1,centimeters
18314,width,38.1,centimeters
18314,height,29.1,centimeters
18315,width,22.9,centimeters
18315,height,30.3,centimeters
18316,width,58.0,centimeters
18316,height,38.0,centimeters
18317,width,22.5,centimeters
18317,height,30.2,centimeters
18318,width,38.2,centimeters
18318,height,45.8,centimeters
18319,width,36.9,centimeters
18319,height,45.6,centimeters
19048,width,27.9,centimeters
19048,height,35.6,centimeters
18320,width,33.7,centimeters
18320,height,46.9,centimeters
18321,width,25.3,centimeters
18321,height,32.9,centimeters
18322,width,26.6,centimeters
18322,height,35.5,centimeters
18323,width,30.7,centimeters
18323,height,38.5,centimeters
18324,width,24.9,centimeters
18324,height,38.5,centimeters
18325,width,27.3,centimeters
18325,height,36.9,centimeters
18326,width,25.3,centimeters
18326,height,37.1,centimeters
18327,width,27.3,centimeters
18327,height,32.9,centimeters
18328,width,29.5,centimeters
18328,height,36.3,centimeters
18329,width,37.8,centimeters
18329,height,45.5,centimeters
18330,width,29.2,centimeters
18330,height,35.5,centimeters
18331,width,18.8,centimeters
18331,height,26.4,centimeters
18332,width,28.2,centimeters
18332,height,35.7,centimeters
18333,width,22.9,centimeters
18333,height,28.0,centimeters
18334,width,19.1,centimeters
18334,height,25.4,centimeters
18336,width,17.9,centimeters
18336,height,21.6,centimeters
18337,width,21.4,centimeters
18337,height,30.7,centimeters
18338,width,16.3,centimeters
18338,height,25.2,centimeters
18339,width,21.1,centimeters
18339,height,28.9,centimeters
18340,width,18.1,centimeters
18340,height,25.7,centimeters
18341,width,22.9,centimeters
18341,height,29.4,centimeters
18342,width,22.6,centimeters
18342,height,29.1,centimeters
18343,width,19.8,centimeters
18343,height,28.5,centimeters
18344,width,20.0,centimeters
18344,height,27.1,centimeters
18345,width,21.2,centimeters
18345,height,28.8,centimeters
18346,width,20.3,centimeters
18346,height,25.1,centimeters
18347,width,36.5,centimeters
18347,height,30.7,centimeters
18348,width,22.7,centimeters
18348,height,29.0,centimeters
18349,width,16.0,centimeters
18349,height,28.8,centimeters
18350,width,17.6,centimeters
18350,height,20.2,centimeters
18351,width,21.5,centimeters
18351,height,28.1,centimeters
18352,width,20.1,centimeters
18352,height,25.2,centimeters
19854,width,51.1,centimeters
19854,height,66.9,centimeters
18353,width,18.0,centimeters
18353,height,26.1,centimeters
18354,width,18.6,centimeters
18354,height,14.4,centimeters
18355,width,24.9,centimeters
18355,height,20.4,centimeters
18356,width,14.9,centimeters
18356,height,16.5,centimeters
18357,width,14.0,centimeters
18357,height,13.5,centimeters
18358,width,27.7,centimeters
18358,height,21.6,centimeters
18359,width,22.5,centimeters
18359,height,16.3,centimeters
18360,width,13.2,centimeters
18360,height,14.7,centimeters
18361,width,30.5,centimeters
18361,height,23.4,centimeters
18362,width,23.0,centimeters
18362,height,29.0,centimeters
18363,width,38.8,centimeters
18363,height,26.9,centimeters
18364,width,17.6,centimeters
18364,height,21.9,centimeters
18365,width,40.4,centimeters
18365,height,30.1,centimeters
18366,width,26.7,centimeters
18366,height,36.9,centimeters
18367,width,27.0,centimeters
18367,height,34.4,centimeters
18368,width,29.2,centimeters
18368,height,22.6,centimeters
18369,width,22.8,centimeters
18369,height,29.8,centimeters
18370,width,22.9,centimeters
18370,height,28.0,centimeters
18371,width,27.9,centimeters
18371,height,35.9,centimeters
18372,width,17.5,centimeters
18372,height,25.1,centimeters
18373,width,20.8,centimeters
18373,height,28.9,centimeters
18374,width,21.8,centimeters
18374,height,29.1,centimeters
18375,width,21.7,centimeters
18375,height,28.9,centimeters
18376,width,21.3,centimeters
18376,height,28.1,centimeters
18377,width,25.6,centimeters
18377,height,32.1,centimeters
18378,width,30.3,centimeters
18378,height,38.2,centimeters
18379,width,28.3,centimeters
18379,height,36.0,centimeters
18380,width,28.8,centimeters
18380,height,39.2,centimeters
18381,width,38.5,centimeters
18381,height,29.2,centimeters
18382,width,21.5,centimeters
18382,height,27.3,centimeters
18383,width,22.1,centimeters
18383,height,28.9,centimeters
18384,width,21.6,centimeters
18384,height,29.0,centimeters
18385,width,21.8,centimeters
18385,height,28.9,centimeters
18386,width,35.5,centimeters
18386,height,24.6,centimeters
18387,width,12.5,centimeters
18387,height,29.2,centimeters
18388,width,21.9,centimeters
18388,height,28.4,centimeters
19527,width,27.8,centimeters
19527,height,35.4,centimeters
18389,width,22.0,centimeters
18389,height,30.2,centimeters
18390,width,21.8,centimeters
18390,height,29.7,centimeters
18391,width,22.5,centimeters
18391,height,28.9,centimeters
18392,width,21.9,centimeters
18392,height,29.2,centimeters
18393,width,21.2,centimeters
18393,height,29.7,centimeters
18394,width,39.5,centimeters
18394,height,29.5,centimeters
18395,width,39.7,centimeters
18395,height,29.8,centimeters
18396,width,22.1,centimeters
18396,height,27.7,centimeters
18397,width,28.6,centimeters
18397,height,21.5,centimeters
18398,width,22.2,centimeters
18398,height,29.8,centimeters
18399,width,24.2,centimeters
18399,height,34.9,centimeters
18400,width,24.0,centimeters
18400,height,26.3,centimeters
18401,width,15.8,centimeters
18401,height,22.4,centimeters
18402,width,27.3,centimeters
18402,height,22.9,centimeters
18403,width,36.9,centimeters
18403,height,46.1,centimeters
18404,width,37.7,centimeters
18404,height,40.5,centimeters
18405,width,27.9,centimeters
18405,height,35.6,centimeters
18406,width,28.1,centimeters
18406,height,36.0,centimeters
18407,width,31.5,centimeters
18407,height,38.5,centimeters
18408,width,35.5,centimeters
18408,height,45.7,centimeters
18409,width,24.1,centimeters
18409,height,34.6,centimeters
18410,width,24.3,centimeters
18410,height,33.9,centimeters
18411,width,23.1,centimeters
18411,height,30.5,centimeters
18413,width,24.2,centimeters
18413,height,34.5,centimeters
18414,width,22.8,centimeters
18414,height,30.4,centimeters
18415,width,22.8,centimeters
18415,height,29.4,centimeters
18416,width,22.8,centimeters
18416,height,30.5,centimeters
18417,width,23.2,centimeters
18417,height,29.3,centimeters
18418,width,26.8,centimeters
18418,height,35.3,centimeters
18419,width,30.9,centimeters
18419,height,44.9,centimeters
18420,width,22.9,centimeters
18420,height,29.0,centimeters
18421,width,25.1,centimeters
18421,height,34.9,centimeters
18422,width,23.5,centimeters
18422,height,27.1,centimeters
18423,width,22.8,centimeters
18423,height,30.7,centimeters
18424,width,22.6,centimeters
18424,height,29.2,centimeters
18425,width,25.4,centimeters
18425,height,35.0,centimeters
18426,width,28.0,centimeters
18426,height,35.6,centimeters
18427,width,23.1,centimeters
18427,height,29.6,centimeters
18428,width,22.4,centimeters
18428,height,28.6,centimeters
18429,width,22.6,centimeters
18429,height,29.7,centimeters
18448,width,22.7,centimeters
18448,height,28.2,centimeters
18430,width,22.8,centimeters
18430,height,30.5,centimeters
18431,width,22.8,centimeters
18431,height,28.8,centimeters
18432,width,23.3,centimeters
18432,height,29.0,centimeters
18433,width,29.3,centimeters
18433,height,36.9,centimeters
18434,width,22.5,centimeters
18434,height,27.6,centimeters
18435,width,29.4,centimeters
18435,height,35.5,centimeters
18436,width,35.3,centimeters
18436,height,45.6,centimeters
18437,width,22.3,centimeters
18437,height,30.1,centimeters
18438,width,28.3,centimeters
18438,height,36.8,centimeters
18439,width,22.8,centimeters
18439,height,30.3,centimeters
18532,width,45.8,centimeters
18532,height,36.5,centimeters
18440,width,26.6,centimeters
18440,height,36.8,centimeters
18441,width,30.5,centimeters
18441,height,40.7,centimeters
18442,width,23.0,centimeters
18442,height,29.0,centimeters
18443,width,22.8,centimeters
18443,height,29.1,centimeters
18444,width,22.7,centimeters
18444,height,28.9,centimeters
18445,width,18.1,centimeters
18445,height,15.9,centimeters
18446,width,16.0,centimeters
18446,height,22.6,centimeters
18447,width,23.0,centimeters
18447,height,29.7,centimeters
18449,width,22.8,centimeters
18449,height,28.2,centimeters
18450,width,23.0,centimeters
18450,height,29.0,centimeters
18451,width,16.0,centimeters
18451,height,24.2,centimeters
18452,width,22.6,centimeters
18452,height,28.1,centimeters
18453,width,23.1,centimeters
18453,height,28.3,centimeters
18454,width,28.0,centimeters
18454,height,35.6,centimeters
18455,width,30.8,centimeters
18455,height,23.3,centimeters
18456,width,22.8,centimeters
18456,height,29.8,centimeters
18457,width,34.2,centimeters
18457,height,38.5,centimeters
18458,width,26.8,centimeters
18458,height,35.5,centimeters
18460,width,24.3,centimeters
18460,height,34.3,centimeters
18461,width,22.9,centimeters
18461,height,29.8,centimeters
18462,width,23.0,centimeters
18462,height,28.9,centimeters
18463,width,22.7,centimeters
18463,height,30.8,centimeters
18464,width,34.9,centimeters
18464,height,24.4,centimeters
18465,width,33.0,centimeters
18465,height,45.5,centimeters
18466,width,22.9,centimeters
18466,height,28.8,centimeters
18467,width,22.9,centimeters
18467,height,28.8,centimeters
18468,width,28.9,centimeters
18468,height,22.5,centimeters
18469,width,22.9,centimeters
18469,height,29.0,centimeters
18470,width,22.2,centimeters
18470,height,28.3,centimeters
18471,width,23.9,centimeters
18471,height,33.5,centimeters
18472,width,24.0,centimeters
18472,height,33.6,centimeters
18473,width,24.1,centimeters
18473,height,33.3,centimeters
18474,width,20.2,centimeters
18474,height,18.3,centimeters
18475,width,24.5,centimeters
18475,height,29.8,centimeters
18476,width,22.4,centimeters
18476,height,29.2,centimeters
18477,width,22.9,centimeters
18477,height,28.9,centimeters
18478,width,29.3,centimeters
18478,height,36.5,centimeters
18479,width,22.8,centimeters
18479,height,25.8,centimeters
18480,width,23.1,centimeters
18480,height,29.5,centimeters
18481,width,22.6,centimeters
18481,height,29.4,centimeters
18482,width,37.9,centimeters
18482,height,41.9,centimeters
18483,width,22.6,centimeters
18483,height,30.3,centimeters
18484,width,22.5,centimeters
18484,height,30.1,centimeters
18485,width,29.1,centimeters
18485,height,22.8,centimeters
18486,width,22.9,centimeters
18486,height,30.2,centimeters
18487,width,22.9,centimeters
18487,height,29.1,centimeters
18488,width,26.9,centimeters
18488,height,22.9,centimeters
18489,width,27.8,centimeters
18489,height,35.7,centimeters
18490,width,22.3,centimeters
18490,height,28.9,centimeters
18491,width,22.9,centimeters
18491,height,28.9,centimeters
18492,width,38.3,centimeters
18492,height,45.7,centimeters
18493,width,23.0,centimeters
18493,height,29.7,centimeters
18494,width,30.2,centimeters
18494,height,23.0,centimeters
18495,width,30.7,centimeters
18495,height,37.6,centimeters
18496,width,37.6,centimeters
18496,height,46.2,centimeters
18497,width,28.9,centimeters
18497,height,36.7,centimeters
18498,width,28.1,centimeters
18498,height,36.0,centimeters
18499,width,30.5,centimeters
18499,height,40.6,centimeters
18500,width,22.5,centimeters
18500,height,28.7,centimeters
18501,width,22.7,centimeters
18501,height,29.8,centimeters
18502,width,38.1,centimeters
18502,height,51.0,centimeters
18503,width,29.3,centimeters
18503,height,23.5,centimeters
18504,width,38.1,centimeters
18504,height,45.7,centimeters
18505,width,22.6,centimeters
18505,height,30.1,centimeters
18506,width,22.9,centimeters
18506,height,28.9,centimeters
